"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EIF3L",2.64380905960137e-44,0.330586559862657,0.955,0.909,8.90805024542086e-40
"PFN2",2.79342772659989e-44,0.301003466011708,0.251,0.035,9.41217538200566e-40
"COX7C",4.18157995771864e-44,-0.274893468902289,0.977,0.971,1.40894155095372e-39
"COX7A2L",4.77514672126679e-44,0.372661383782465,0.884,0.844,1.60893793626363e-39
"CDK2AP1",6.90760706333681e-44,-0.264888323710356,0.275,0.566,2.3274491239207e-39
"STT3B",1.18104619685597e-43,0.476571660277876,0.707,0.612,3.97941705568649e-39
"SNHG25",1.43182473169081e-43,-0.349898778342234,0.225,0.502,4.82439025095902e-39
"CD99",1.73805746592565e-43,0.404839769652945,0.894,0.845,5.85621082568989e-39
"LRRC75A",2.16049170422538e-43,-0.46708540265532,0.49,0.718,7.27956074821701e-39
"TMA7",2.88769943821213e-43,-0.43224324209165,0.92,0.962,9.72981448711195e-39
"NRIP1",6.44687783832184e-43,-0.545521030571698,0.425,0.669,2.17221101884416e-38
"LTB",1.37137569334616e-42,-0.732376921525609,0.038,0.181,4.62071326116057e-38
"MEIOB",1.44306063311858e-42,0.324427784986725,0.302,0.079,4.86224849722975e-38
"CITED4",2.10598183474888e-42,0.387469518271424,0.445,0.21,7.09589519400289e-38
"SATB1",3.32240583417984e-42,0.528745275902511,0.602,0.465,1.11945142176856e-37
"NCOA4",7.2551689696302e-42,0.271105681631063,0.706,0.621,2.4445566326272e-37
"KRT18",1.22812724964344e-41,0.532325735351012,0.696,0.549,4.1380519549486e-37
"KCNH2",1.29733888108342e-41,-0.305428003997433,0.034,0.168,4.37125362592246e-37
"CNRIP1",1.59990744144433e-41,-0.298624725694838,0.053,0.209,5.39072813320252e-37
"CA2",1.88246957475675e-41,-0.314020283678782,0.021,0.135,6.34279298518538e-37
"DDT",1.97910301638144e-41,-0.40544714180063,0.77,0.894,6.66838970339563e-37
"CALCOCO2",2.92853850756451e-41,0.492571230183371,0.605,0.463,9.86741764738784e-37
"IGFBP2",7.08055135344001e-41,0.358843277154754,0.507,0.268,2.38572097302808e-36
"TSC22D3",9.96727044020014e-41,0.599832704714679,0.815,0.69,3.35837210212104e-36
"PCBP2",1.68039320171646e-40,0.34316240341658,0.95,0.911,5.66191685386343e-36
"AGTRAP",3.03391862470148e-40,-0.29157077654308,0.26,0.534,1.02224854140692e-35
"FAM178B",3.31284428225859e-40,-0.421890657887074,0.013,0.113,1.11622975246421e-35
"DTD1",5.52130823174612e-40,-0.423469032094232,0.372,0.647,1.86034959560454e-35
"PTDSS1",5.54703390791846e-40,0.420569165435476,0.598,0.465,1.86901760493405e-35
"ARL4A",7.21905079144761e-40,-0.284808442103034,0.303,0.586,2.43238697367036e-35
"CEBPA",1.53012529703835e-39,0.399794615951182,0.542,0.321,5.15560417584101e-35
"UBL5",2.82559423438272e-39,-0.457922019275862,0.823,0.92,9.52055721332915e-35
"HMGB2",3.62604292231339e-39,-0.593841380691957,0.602,0.832,1.22175890224428e-34
"SPARC",4.10676083550213e-39,0.342877288125624,0.438,0.234,1.38373199591409e-34
"CSF3R",4.80095001866249e-39,0.435861690507353,0.744,0.534,1.61763209928814e-34
"PBX1",1.23379444156641e-38,-0.298022608044373,0.142,0.354,4.15714699141388e-34
"MIR181A1HG",1.33523235812379e-38,0.425516965497778,0.404,0.192,4.4989319074623e-34
"PHTF1",1.46405501203497e-38,-0.251827213180246,0.204,0.448,4.93298695755064e-34
"PET100",1.87806339011323e-38,-0.294348646306014,0.41,0.709,6.32794678664753e-34
"AC013461.1",3.45439026844112e-38,0.425745196568519,0.508,0.348,1.16392225704855e-33
"SLC38A2",5.29803706221995e-38,-0.303806376873816,0.338,0.621,1.78512060774439e-33
"MZB1",1.50272428358614e-37,0.348064784073933,0.559,0.328,5.06327920111514e-33
"MGLL",1.60444004681624e-37,-0.355434105543376,0.374,0.642,5.40600029374264e-33
"MZT2B",2.72197298400765e-37,-0.361135913522368,0.944,0.949,9.17141577231536e-33
"MFNG",3.44440312396797e-37,-0.276078695740297,0.336,0.632,1.16055718858977e-32
"PRSS21",5.09626570674948e-37,0.414387942451692,0.723,0.563,1.71713576723217e-32
"CISD2",5.13994164275776e-37,-0.274073953469268,0.258,0.515,1.7318519371108e-32
"POLR2J3",6.34411737654726e-37,0.431750482009108,0.816,0.731,2.13758690885383e-32
"NDUFB7",1.24599642187377e-36,-0.352069188162427,0.688,0.862,4.19826034386148e-32
"NDUFA3",1.90730160122744e-36,-0.369033252721488,0.529,0.774,6.42646201517574e-32
"MTDH",2.21663595953546e-36,0.342441963639964,0.942,0.901,7.4687332020588e-32
"NDUFB8",4.05982990283285e-36,-0.372043167189648,0.738,0.875,1.3679190874605e-31
"HLA-A",5.07814358599592e-36,-0.604950560050959,0.963,0.95,1.71102969986547e-31
"RAC1",7.89038573919751e-36,-0.389559909338082,0.735,0.879,2.65858657096521e-31
"MT-CO2",8.12417487616861e-36,0.285343836583325,0.999,0.962,2.73735948277625e-31
"EIF4A1",1.53132945120163e-35,0.408427295216322,0.887,0.837,5.15966145287877e-31
"PNRC1",1.69930918393908e-35,0.39099801175588,0.913,0.848,5.72565236436432e-31
"MYB",5.44930696841898e-35,0.473562975268609,0.761,0.692,1.83608948993909e-30
"SDCBP",5.73486344987695e-35,0.358186468278412,0.727,0.605,1.93230489080154e-30
"HINT2",6.301446837805e-35,-0.272992568041482,0.329,0.612,2.12320949753002e-30
"PRDX2",9.42384018873654e-35,-0.838991137510876,0.494,0.674,3.17526871319289e-30
"HIST1H4C",2.04372719102093e-34,-0.592738205372571,0.925,0.939,6.88613439742591e-30
"SNRPB",2.04460738406904e-34,-0.470796819110987,0.769,0.887,6.88910011988224e-30
"MRPL52",2.55095316571835e-34,-0.39424715133076,0.565,0.773,8.59518159657141e-30
"H3F3A",4.61957459639884e-34,-0.347380303665823,0.993,0.986,1.55651946451063e-29
"DEK",6.44177008965087e-34,-0.42544246826078,0.719,0.868,2.17049001400696e-29
"C8orf59",7.11060363066132e-34,0.327092223365805,0.939,0.9,2.39584678731502e-29
"ATP6V1B2",7.98822965016151e-34,0.35121515446577,0.488,0.33,2.69155409832542e-29
"ARGLU1",8.14963100143467e-34,-0.421944271195535,0.739,0.855,2.7459366696234e-29
"PGP",1.39974296429483e-33,-0.255689692749189,0.234,0.474,4.716293943895e-29
"TMEM160",1.45260557280363e-33,-0.303526939540586,0.444,0.718,4.89440921700454e-29
"PCOLCE2",1.68710480215756e-33,0.258484084569313,0.226,0.05,5.68453092038968e-29
"ANKRD28",2.21010947660302e-33,0.409705294082706,0.893,0.76,7.4467428704662e-29
"HINT1",2.38558187955987e-33,-0.29091138758376,0.984,0.969,8.03797958498902e-29
"BZRAP1",1.28017252732668e-32,0.398945661227311,0.269,0.083,4.31341331357451e-28
"PRKAR2B",1.36481606278831e-32,-0.564978557132519,0.175,0.365,4.59861124195893e-28
"SF1",1.52536098124257e-32,0.345267104903725,0.938,0.876,5.13955129019871e-28
"ENAH",1.77595770113706e-32,0.261965773659787,0.273,0.089,5.98391187821121e-28
"KIF2A",1.98277286821476e-32,-0.423064203440972,0.339,0.601,6.68075490216282e-28
"TIMM10",2.20672739609961e-32,-0.35750657144169,0.467,0.726,7.43534728841803e-28
"CDC42",2.36303223503055e-32,-0.340620981148753,0.75,0.885,7.96200081271193e-28
"PTK2B",3.95497610004316e-32,0.396544404913923,0.48,0.324,1.33258964714854e-27
"COX8A",4.4096794534734e-32,-0.412870313266101,0.771,0.886,1.48579739505333e-27
"PARP1",6.52626389622445e-32,-0.320963872837881,0.623,0.791,2.19895935719387e-27
"LINC00936",6.55027050923759e-32,0.314159396575326,0.616,0.473,2.20704814538252e-27
"FDFT1",7.02729994495224e-32,0.394877494885197,0.688,0.621,2.36777844345221e-27
"NDUFA4",8.31287392812156e-32,-0.368272044690932,0.909,0.946,2.80093974134128e-27
"AMN",1.13686964978096e-31,0.319603619821363,0.304,0.126,3.83056859797198e-27
"NDUFA6",2.49438952249492e-31,-0.38228570847118,0.428,0.676,8.40459605709439e-27
"NDUFB2",2.54038411169941e-31,-0.387001100128608,0.674,0.858,8.55957022595999e-27
"PAG1",3.50513452313085e-31,0.304287472418588,0.325,0.14,1.18102002622371e-26
"TRPS1",4.4343319286303e-31,0.419863693959841,0.528,0.381,1.49410380003269e-26
"OLA1",4.65188777614143e-31,0.339227832052696,0.83,0.777,1.56740706729309e-26
"BCL2",5.82962152850945e-31,0.38411409018751,0.458,0.29,1.96423267781597e-26
"NUCKS1",6.18405296883448e-31,-0.420740129064525,0.73,0.848,2.08365480731909e-26
"RAB32",6.63362585445468e-31,0.370560598483788,0.686,0.603,2.23513389539996e-26
"UBE2E2",9.93881574040682e-31,0.281185944181825,0.343,0.162,3.34878457557267e-26
"RP11-620J15.3",1.17806735670367e-30,0.385108426924675,0.917,0.816,3.96938015167735e-26
"PARVB",1.400362247416e-30,-0.381850408854349,0.363,0.618,4.71838055644347e-26
"SND1",1.49808276429967e-30,0.363861123043075,0.668,0.599,5.04764006603131e-26
"S100A8",1.81102921227847e-30,-2.0749596813076,0.03,0.135,6.10208182785109e-26
"SMIM1",2.17160342966413e-30,-0.283357471828454,0.178,0.379,7.31700059591031e-26
"FYB",2.4049498689848e-30,-0.356002928000669,0.105,0.267,8.10323808855737e-26
"YBX1",2.73230222646385e-30,-0.429268951094341,0.971,0.969,9.20621912184728e-26
"HMGB1",3.61151548667912e-30,-0.538666489866686,0.979,0.966,1.21686402808166e-25
"TAF10",5.01936290475565e-30,-0.284966736993114,0.46,0.72,1.69122413712837e-25
"EDF1",6.28344834446342e-30,-0.288376203452675,0.88,0.927,2.11714508518351e-25
"SCAND1",9.62387864261195e-30,-0.325219821922648,0.642,0.826,3.24266966984167e-25
"NDUFS6",9.77610505689877e-30,-0.392383736721238,0.656,0.824,3.29396083787147e-25
"TRAM1",1.14086542745647e-29,0.337820682383515,0.676,0.605,3.84403197127182e-25
"MRPS34",1.86328145333975e-29,-0.351817065503621,0.478,0.702,6.27814052888294e-25
"SLC25A37",1.91241886798801e-29,0.281724075593517,0.676,0.559,6.44370413379879e-25
"FCGRT",2.31728117438264e-29,-0.38513467427017,0.322,0.568,7.80784718896486e-25
"C16orf13",2.38249975160658e-29,-0.344504835014156,0.504,0.749,8.0275946630632e-25
"GLRX",2.74240280794751e-29,-0.348360856786382,0.399,0.661,9.24025202109834e-25
"VASP",3.67476970041681e-29,-0.399085569639945,0.402,0.643,1.23817690285844e-24
"OTUD6B-AS1",4.2635242407928e-29,0.391256586460304,0.656,0.573,1.43655185769273e-24
"DNPH1",5.26442512743067e-29,-0.385740643412693,0.522,0.725,1.77379540243649e-24
"CCT8",5.39026495235117e-29,0.300584684034307,0.917,0.866,1.8161958730452e-24
"POLR2L",6.13375626185141e-29,-0.464350026775202,0.693,0.847,2.06670783486821e-24
"CAT",7.04980875673909e-29,0.41522017903952,0.861,0.807,2.37536256249567e-24
"FOSB",9.96290223122102e-29,0.309144303927047,0.967,0.894,3.35690027778761e-24
"SNHG7",1.324863876078e-28,0.466344149240582,0.958,0.89,4.46399634405721e-24
"ID2",2.49089368250297e-28,-0.379796091364353,0.126,0.29,8.39281717382551e-24
"ESD",3.19821580528116e-28,0.296905221447954,0.89,0.836,1.07760683343143e-23
"PABPC4",3.79688152850976e-28,-0.301459110402244,0.342,0.589,1.27932126221608e-23
"CTNNBL1",5.49859897386185e-28,-0.347546263399552,0.372,0.604,1.85269793825301e-23
"DPM3",5.67669362206288e-28,-0.287059555238843,0.445,0.695,1.91270514901787e-23
"TIMM8B",6.81612975606375e-28,-0.338020625283122,0.527,0.741,2.29662676000812e-23
"NDUFA2",1.40999477868543e-27,-0.34145533196702,0.572,0.78,4.75083640730269e-23
"MIF",1.57210603385318e-27,-0.436618401168355,0.792,0.883,5.29705407046489e-23
"CTSB",1.69266956612338e-27,0.314025646210147,0.601,0.502,5.70328083609612e-23
"C19orf53",3.32594157603836e-27,-0.320075256591204,0.724,0.868,1.12064275463037e-22
"BLOC1S1",5.3011315786124e-27,-0.320115677961727,0.481,0.734,1.78616327409766e-22
"CMTM5",6.81424798460721e-27,-0.495503493931243,0.042,0.148,2.29599271593355e-22
"TATDN1",9.04185764159036e-27,0.355997026125825,0.688,0.626,3.04656351375745e-22
"MAP2K2",9.63923400324152e-27,-0.305500528338217,0.68,0.86,3.2478435050522e-22
"C12orf57",1.19762126309856e-26,0.310735836997015,0.94,0.896,4.03526508388428e-22
"CD63",1.70884227926497e-26,-0.500907653755333,0.833,0.909,5.75777317575538e-22
"SMIM24",2.39735891395141e-26,0.34245622997179,0.815,0.678,8.07766112466789e-22
"PPP2R1A",2.48148538184444e-26,0.338600951288055,0.666,0.614,8.36111684558667e-22
"DRAP1",2.54985218105466e-26,-0.315064892019838,0.804,0.885,8.59147193884556e-22
"HLA-DRB1",2.68527736894982e-26,-0.570193697798208,0.815,0.872,9.04777356693954e-22
"PPIF",6.86942267447773e-26,-0.320247365152669,0.259,0.47,2.31458327593853e-21
"GLTSCR2",8.11378535558769e-26,-0.285489883179383,0.949,0.93,2.73385883771172e-21
"SDPR",9.32703582772335e-26,-0.546342498824538,0.229,0.425,3.14265145179311e-21
"TOMM40",1.40078058215725e-25,-0.316317915303066,0.415,0.642,4.71979009352065e-21
"RSL1D1",1.52545346982008e-25,0.316813930103937,0.931,0.867,5.13986292121178e-21
"RNASEH2C",1.86293897371205e-25,-0.307665159268981,0.567,0.781,6.27698657802537e-21
"MGST3",2.03753102589575e-25,0.304471088698901,0.79,0.746,6.86525703865316e-21
"AURKAIP1",2.19243112620193e-25,-0.305125657789463,0.558,0.786,7.38717743662478e-21
"FIS1",2.61046278816009e-25,-0.277548688072059,0.738,0.866,8.79569331842662e-21
"HADHA",3.38304809596769e-25,0.314125465873753,0.837,0.779,1.13988422545535e-20
"SPNS3",4.01892270394496e-25,0.39401817211294,0.433,0.276,1.35413581586722e-20
"TTC3",4.13817699757971e-25,0.387727931690869,0.755,0.705,1.39431735756451e-20
"DSTN",4.99188181063091e-25,0.266933200037371,0.773,0.724,1.68196465727398e-20
"RPS17",7.50863359993745e-25,-0.287504538923976,0.985,0.974,2.52995900516292e-20
"USP15",8.06962593111921e-25,-0.272366914489995,0.428,0.668,2.71897976123131e-20
"ATPIF1",8.24303187720326e-25,-0.48563437361523,0.844,0.909,2.77740716070487e-20
"BLVRB",8.69946331880693e-25,-0.891349644907793,0.451,0.67,2.93119717063881e-20
"C17orf89",1.04661095614549e-24,-0.281477448072271,0.535,0.765,3.52645095563663e-20
"JARID2",2.2033996295395e-24,0.362339696099394,0.579,0.5,7.4241347117704e-20
"PRKAG2-AS1",2.96021986684122e-24,0.311849043313708,0.409,0.273,9.97416481933479e-20
"CD69",3.87572567657068e-24,0.544228089817454,0.585,0.467,1.30588700946372e-19
"CD44",3.88547152035982e-24,0.317353618737886,0.827,0.772,1.30917077407004e-19
"ATP6V1G1",4.45035818271895e-24,0.252453850974184,0.922,0.896,1.49950368608532e-19
"LAMTOR2",9.00435848572267e-24,-0.282016154160184,0.444,0.667,3.0339285481794e-19
"NDUFB1",1.27978150785656e-23,-0.326800610343484,0.75,0.872,4.31209581257189e-19
"PLD4",1.41304203046239e-23,0.346145838232865,0.46,0.323,4.76110381743997e-19
"SLC39A3",1.61402595665118e-23,-0.325497529046558,0.628,0.793,5.43829905834048e-19
"IL1B",1.7947622441093e-23,0.439368173001138,0.723,0.641,6.04727190530188e-19
"PTPN7",1.80707828209408e-23,0.40100274113556,0.633,0.576,6.0887695636878e-19
"ARL6IP4",2.2760009119662e-23,-0.254166215044016,0.907,0.938,7.6687574727789e-19
"CNOT7",2.63982472120261e-23,0.306878296815798,0.759,0.712,8.89462541562009e-19
"SLIRP",2.69612367868489e-23,-0.381427120131986,0.65,0.811,9.08431912296087e-19
"NCOR1",2.75695529285211e-23,0.304234758198343,0.721,0.686,9.28928516373589e-19
"ACTG1",3.13499110508688e-23,0.257922814207814,0.997,0.984,1.05630390294797e-18
"RCSD1",3.4524179654333e-23,0.357498066649515,0.578,0.478,1.1632577092731e-18
"XBP1",3.81598247909886e-23,0.348966220528129,0.86,0.797,1.28575713650757e-18
"ARPC4",4.7281594931974e-23,-0.322759851062548,0.452,0.681,1.59310605963793e-18
"TSTD1",6.30929705849767e-23,-0.282462382115187,0.717,0.85,2.1258545508902e-18
"NT5C3A",6.49044786670636e-23,-0.267841986497953,0.4,0.641,2.18689150420804e-18
"SNRPG",8.70817969758539e-23,-0.404820157347633,0.712,0.854,2.93413406730442e-18
"CDKN2D",1.11621810626946e-22,-0.371536744864571,0.133,0.287,3.76098528726431e-18
"PPP1R14A",1.14119303994371e-22,-0.305723419882083,0.176,0.338,3.84513582878633e-18
"LYL1",1.3521464833437e-22,-0.403558867041514,0.758,0.834,4.55592236097828e-18
"GNG5",1.96239260539713e-22,-0.304536606263479,0.761,0.876,6.61208564462508e-18
"TOP1",2.54390243309817e-22,-0.295528157017571,0.564,0.755,8.57142485808098e-18
"MZT2A",2.5728854416699e-22,-0.279269591446516,0.776,0.862,8.66908020716256e-18
"MRPS26",2.58040381741703e-22,-0.272806862952078,0.395,0.611,8.69441262240493e-18
"ECHDC2",2.64800567217147e-22,0.292207682981334,0.405,0.27,8.92219031181455e-18
"MYL6",3.98877056180056e-22,-0.484645158591096,0.931,0.966,1.34397635309308e-17
"HMBOX1",4.34926418351492e-22,0.308491150409241,0.397,0.275,1.46544107399352e-17
"UROD",4.71694081601355e-22,-0.408060186191521,0.556,0.724,1.58932603854761e-17
"HLA-F",4.99309764032816e-22,-0.253483929312165,0.19,0.371,1.68237431893217e-17
"VDAC2",5.34146611434991e-22,0.263471874938965,0.894,0.881,1.79975359256906e-17
